;parameters;modelo;auc_tr;accuracy_tr;precision_tr;recall_tr;f1_tr;Matriz_tr;auc_te;accuracy_te;precision_te;recall_te;f1_te;Matriz_te
10;{'n_estimators': 172, 'max_depth': 9, 'min_samples_leaf': 152, 'criterion': 'gini'};RandomForest;0.7899487847222222;0.5;0.125;0.25;0.16666666666666666;"[[  0   0  80   0]
 [  0   0  80   0]
 [  0   0 240   0]
 [  0   0  80   0]]";0.7128333333333333;0.5;0.125;0.25;0.16666666666666666;"[[ 0  0 20  0]
 [ 0  0 20  0]
 [ 0  0 60  0]
 [ 0  0 20  0]]"
11;{'n_estimators': 122, 'max_depth': 11, 'min_child_weight': 15, 'learning_rate': 0.2129795918367347};XGBoost;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.79175;0.7;0.7310688405797101;0.5833333333333334;0.5887467700258397;"[[18  0  2  0]
 [ 2  7 11  0]
 [ 1  1 56  2]
 [ 2  0 15  3]]"
12;{'n_estimators': 52, 'max_depth': 4, 'min_data_in_leaf': 54, 'learning_rate': 0.604326530612245};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8159444444444445;0.6416666666666667;0.6344797178130512;0.5458333333333333;0.5570358308131871;"[[17  0  3  0]
 [ 2  7 11  0]
 [ 2  2 50  6]
 [ 0  0 17  3]]"
13;{'n_estimators': 83, 'max_depth': 9, 'min_samples_leaf': 5, 'criterion': 'entropy'};RandomForest;0.9993967013888889;0.9583333333333334;0.9701759795085856;0.9395833333333333;0.95306206252568;"[[ 78   0   2   0]
 [  3  73   4   0]
 [  1   0 239   0]
 [  1   0   9  70]]";0.757;0.6166666666666667;0.33694083694083693;0.44166666666666665;0.37751188832643046;"[[16  0  4  0]
 [ 2  0 18  0]
 [ 2  0 58  0]
 [ 1  0 19  0]]"
14;{'n_estimators': 72, 'max_depth': 4, 'min_child_weight': 59, 'learning_rate': 0.2129795918367347};XGBoost;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7721388888888889;0.675;0.6717025940811107;0.5541666666666667;0.5500686091062996;"[[18  0  2  0]
 [ 2  6 12  0]
 [ 1  1 55  3]
 [ 2  0 16  2]]"
15;{'n_estimators': 200, 'max_depth': 10, 'min_data_in_leaf': 98, 'learning_rate': 0.522795918367347};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7870833333333334;0.7083333333333334;0.6858386496544391;0.6125;0.6183140209264006;"[[18  0  2  0]
 [ 2  8  9  1]
 [ 1  2 54  3]
 [ 3  1 11  5]]"
16;{'n_estimators': 176, 'max_depth': 19, 'min_samples_leaf': 30, 'criterion': 'gini'};RandomForest;0.9363914930555557;0.6208333333333333;0.34375;0.44166666666666665;0.38046875;"[[ 63   0  17   0]
 [  7   0  73   0]
 [  5   0 235   0]
 [  5   0  75   0]]";0.7722638888888889;0.6166666666666667;0.345;0.44166666666666665;0.38125000000000003;"[[16  0  4  0]
 [ 2  0 18  0]
 [ 2  0 58  0]
 [ 0  0 20  0]]"
17;{'n_estimators': 137, 'max_depth': 8, 'min_child_weight': 127, 'learning_rate': 0.359734693877551};XGBoost;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7923055555555556;0.675;0.6494716183574879;0.5708333333333333;0.5728491236109521;"[[18  0  2  0]
 [ 2  7 10  1]
 [ 1  2 53  4]
 [ 2  0 15  3]]"
18;{'n_estimators': 141, 'max_depth': 8, 'min_data_in_leaf': 15, 'learning_rate': 0.4901836734693878};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7921111111111111;0.625;0.6014874660223497;0.5041666666666667;0.4960186997173299;"[[17  0  3  0]
 [ 2  3 15  0]
 [ 2  2 52  4]
 [ 1  0 16  3]]"
19;{'n_estimators': 165, 'max_depth': 15, 'min_samples_leaf': 98, 'criterion': 'entropy'};RandomForest;0.7848828125;0.5854166666666667;0.3533720930232558;0.3822916666666667;0.3429965556831228;"[[ 43   0  37   0]
 [  3   0  77   0]
 [  2   0 238   0]
 [  2   0  78   0]]";0.7149583333333334;0.5916666666666667;0.3686196980589504;0.3958333333333333;0.3584648884050081;"[[12  0  8  0]
 [ 0  0 20  0]
 [ 1  0 59  0]
 [ 0  0 20  0]]"
20;{'n_estimators': 25, 'max_depth': 12, 'min_child_weight': 54, 'learning_rate': 0.4086530612244898};XGBoost;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.784986111111111;0.65;0.6107142857142858;0.525;0.5303571428571429;"[[16  0  4  0]
 [ 1  5 12  2]
 [ 1  2 54  3]
 [ 2  1 14  3]]"
21;{'n_estimators': 99, 'max_depth': 9, 'min_data_in_leaf': 108, 'learning_rate': 0.5064897959183674};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8000138888888889;0.675;0.6594298245614035;0.5875;0.6062500000000001;"[[16  1  3  0]
 [ 2  8  9  1]
 [ 2  2 51  5]
 [ 0  1 13  6]]"
22;{'n_estimators': 95, 'max_depth': 3, 'min_samples_leaf': 93, 'criterion': 'gini'};RandomForest;0.8336302083333333;0.59375;0.33529479858002775;0.396875;0.34910526991737667;"[[ 48   0  32   0]
 [  6   0  74   0]
 [  3   0 237   0]
 [  5   0  75   0]]";0.7287222222222223;0.6;0.34665905197030267;0.41666666666666663;0.367103299618637;"[[14  0  6  0]
 [ 1  0 19  0]
 [ 2  0 58  0]
 [ 0  0 20  0]]"
23;{'n_estimators': 72, 'max_depth': 8, 'min_child_weight': 25, 'learning_rate': 0.2455918367346939};XGBoost;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8059305555555556;0.6833333333333333;0.6579779578851689;0.5666666666666667;0.565662710110794;"[[18  0  2  0]
 [ 2  6 10  2]
 [ 1  2 55  2]
 [ 2  0 15  3]]"
24;{'n_estimators': 52, 'max_depth': 9, 'min_data_in_leaf': 98, 'learning_rate': 0.3923469387755102};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7918194444444445;0.6916666666666667;0.716991341991342;0.5708333333333333;0.582010582010582;"[[17  1  2  0]
 [ 2  5 12  1]
 [ 2  1 56  1]
 [ 1  0 14  5]]"
25;{'n_estimators': 200, 'max_depth': 8, 'min_samples_leaf': 235, 'criterion': 'entropy'};RandomForest;0.5;0.5;0.125;0.25;0.16666666666666666;"[[  0   0  80   0]
 [  0   0  80   0]
 [  0   0 240   0]
 [  0   0  80   0]]";0.5;0.5;0.125;0.25;0.16666666666666666;"[[ 0  0 20  0]
 [ 0  0 20  0]
 [ 0  0 60  0]
 [ 0  0 20  0]]"
26;{'n_estimators': 126, 'max_depth': 2, 'min_child_weight': 35, 'learning_rate': 0.14775510204081632};XGBoost;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8023194444444445;0.65;0.6492200328407225;0.525;0.5256059271738714;"[[17  0  3  0]
 [ 2  4 14  0]
 [ 2  1 54  3]
 [ 0  1 16  3]]"
27;{'n_estimators': 44, 'max_depth': 13, 'min_data_in_leaf': 171, 'learning_rate': 0.1966734693877551};Lighgbm;0.9788819444444444;0.8541666666666666;0.8966516066950211;0.7895833333333333;0.8225019317840744;"[[ 77   0   3   0]
 [  4  52  23   1]
 [  1   2 236   1]
 [  3   3  29  45]]";0.7769444444444444;0.65;0.6075910786001147;0.525;0.5137593887593888;"[[17  1  2  0]
 [ 2  4 13  1]
 [ 3  1 54  2]
 [ 2  1 14  3]]"
28;{'n_estimators': 157, 'max_depth': 19, 'min_samples_leaf': 240, 'criterion': 'entropy'};RandomForest;0.5;0.5;0.125;0.25;0.16666666666666666;"[[  0   0  80   0]
 [  0   0  80   0]
 [  0   0 240   0]
 [  0   0  80   0]]";0.5;0.5;0.125;0.25;0.16666666666666666;"[[ 0  0 20  0]
 [ 0  0 20  0]
 [ 0  0 60  0]
 [ 0  0 20  0]]"
29;{'n_estimators': 157, 'max_depth': 16, 'min_child_weight': 191, 'learning_rate': 0.11514285714285714};XGBoost;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.811361111111111;0.6666666666666666;0.6428571428571428;0.5416666666666666;0.5301330613830614;"[[18  0  2  0]
 [ 2  4 12  2]
 [ 2  2 55  1]
 [ 2  0 15  3]]"
