;parameters;modelo;auc_tr;accuracy_tr;precision_tr;recall_tr;f1_tr;Matriz_tr;auc_te;accuracy_te;precision_te;recall_te;f1_te;Matriz_te
27;{'n_estimators': 33, 'max_depth': 10, 'min_data_in_leaf': 142, 'learning_rate': 0.4738775510204082};Lighgbm;1.0;0.9958333333333333;0.9979338842975207;0.9937499999999999;0.9958180015136096;"[[ 80   0   0   0]
 [  0  79   1   0]
 [  0   0 240   0]
 [  0   0   1  79]]";0.7755416666666667;0.6083333333333333;0.5513192121887774;0.4958333333333333;0.4968236811826645;"[[14  1  3  2]
 [ 2  5 13  0]
 [ 5  1 50  4]
 [ 2  2 12  4]]"
28;{'n_estimators': 33, 'max_depth': 10, 'min_data_in_leaf': 142, 'learning_rate': 0.4738775510204082};Lighgbm;1.0;0.9958333333333333;0.9979338842975207;0.9937499999999999;0.9958180015136096;"[[ 80   0   0   0]
 [  0  79   1   0]
 [  0   0 240   0]
 [  0   0   1  79]]";0.7755416666666667;0.6083333333333333;0.5513192121887774;0.4958333333333333;0.4968236811826645;"[[14  1  3  2]
 [ 2  5 13  0]
 [ 5  1 50  4]
 [ 2  2 12  4]]"
29;{'n_estimators': 17, 'max_depth': 13, 'min_child_weight': 171, 'learning_rate': 0.2455918367346939};XGBoost;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7914861111111111;0.6333333333333333;0.6021825396825397;0.5083333333333333;0.5196806117858749;"[[14  1  5  0]
 [ 1  6 12  1]
 [ 2  3 53  2]
 [ 1  2 14  3]]"
30;{'n_estimators': 91, 'max_depth': 12, 'min_data_in_leaf': 25, 'learning_rate': 0.6695510204081633};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8018611111111111;0.675;0.6126061438561439;0.5625;0.5655867854772965;"[[15  1  3  1]
 [ 1  9  7  3]
 [ 3  2 54  1]
 [ 3  1 13  3]]"
31;{'n_estimators': 91, 'max_depth': 12, 'min_data_in_leaf': 25, 'learning_rate': 0.6695510204081633};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8018611111111111;0.675;0.6126061438561439;0.5625;0.5655867854772965;"[[15  1  3  1]
 [ 1  9  7  3]
 [ 3  2 54  1]
 [ 3  1 13  3]]"
32;{'n_estimators': 48, 'max_depth': 7, 'min_child_weight': 103, 'learning_rate': 0.718469387755102};XGBoost;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8252638888888888;0.65;0.6605585548172758;0.5083333333333333;0.5230716715910109;"[[13  2  5  0]
 [ 1  6 12  1]
 [ 1  3 56  0]
 [ 1  3 13  3]]"
33;{'n_estimators': 106, 'max_depth': 3, 'min_data_in_leaf': 93, 'learning_rate': 0.06622448979591837};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.820138888888889;0.6666666666666666;0.6045204795204795;0.5499999999999999;0.5509912792521489;"[[15  1  3  1]
 [ 3  8  7  2]
 [ 3  2 54  1]
 [ 1  2 14  3]]"
34;{'n_estimators': 106, 'max_depth': 3, 'min_data_in_leaf': 93, 'learning_rate': 0.06622448979591837};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.820138888888889;0.6666666666666666;0.6045204795204795;0.5499999999999999;0.5509912792521489;"[[15  1  3  1]
 [ 3  8  7  2]
 [ 3  2 54  1]
 [ 1  2 14  3]]"
35;{'n_estimators': 25, 'max_depth': 18, 'min_child_weight': 113, 'learning_rate': 0.6532448979591837};XGBoost;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7868194444444445;0.5833333333333334;0.5360004578754578;0.45833333333333337;0.4703282828282829;"[[13  1  6  0]
 [ 1  4 14  1]
 [ 1  6 50  3]
 [ 1  2 14  3]]"
36;{'n_estimators': 25, 'max_depth': 15, 'min_data_in_leaf': 59, 'learning_rate': 0.718469387755102};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8463194444444444;0.6833333333333333;0.6447368421052632;0.6083333333333334;0.6231249278124279;"[[13  2  3  2]
 [ 1 11  7  1]
 [ 3  2 50  5]
 [ 0  4  8  8]]"
37;{'n_estimators': 25, 'max_depth': 15, 'min_data_in_leaf': 59, 'learning_rate': 0.718469387755102};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8463194444444444;0.6833333333333333;0.6447368421052632;0.6083333333333334;0.6231249278124279;"[[13  2  3  2]
 [ 1 11  7  1]
 [ 3  2 50  5]
 [ 0  4  8  8]]"
38;{'n_estimators': 91, 'max_depth': 18, 'min_child_weight': 35, 'learning_rate': 0.5064897959183674};XGBoost;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7997916666666667;0.6666666666666666;0.6468253968253967;0.55;0.5674210209155206;"[[14  0  6  0]
 [ 1  8  9  2]
 [ 1  4 54  1]
 [ 2  2 12  4]]"
39;{'n_estimators': 44, 'max_depth': 2, 'min_data_in_leaf': 35, 'learning_rate': 0.14775510204081632};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8335138888888889;0.6833333333333333;0.6621120107962213;0.575;0.5943493185533929;"[[15  1  3  1]
 [ 2  7  9  2]
 [ 2  4 54  0]
 [ 0  2 12  6]]"
40;{'n_estimators': 44, 'max_depth': 2, 'min_data_in_leaf': 35, 'learning_rate': 0.14775510204081632};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8335138888888889;0.6833333333333333;0.6621120107962213;0.575;0.5943493185533929;"[[15  1  3  1]
 [ 2  7  9  2]
 [ 2  4 54  0]
 [ 0  2 12  6]]"
41;{'n_estimators': 44, 'max_depth': 13, 'min_child_weight': 171, 'learning_rate': 0.1966734693877551};XGBoost;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8003333333333333;0.6666666666666666;0.7001352265043949;0.5333333333333333;0.5515403796653796;"[[14  0  5  1]
 [ 1  7 12  0]
 [ 1  3 56  0]
 [ 1  2 14  3]]"
42;{'n_estimators': 157, 'max_depth': 19, 'min_data_in_leaf': 240, 'learning_rate': 0.033612244897959186};Lighgbm;0.9173211805555556;0.7;0.7263050351108882;0.58125;0.5843880873730578;"[[ 69   1  10   0]
 [  7  31  41   1]
 [  6   6 225   3]
 [  7   5  57  11]]";0.8248888888888889;0.6666666666666666;0.6381907308377897;0.5333333333333333;0.5286945812807882;"[[16  0  4  0]
 [ 2  6 11  1]
 [ 2  1 56  1]
 [ 2  2 14  2]]"
43;{'n_estimators': 157, 'max_depth': 19, 'min_data_in_leaf': 240, 'learning_rate': 0.033612244897959186};Lighgbm;0.9173211805555556;0.7;0.7263050351108882;0.58125;0.5843880873730578;"[[ 69   1  10   0]
 [  7  31  41   1]
 [  6   6 225   3]
 [  7   5  57  11]]";0.8248888888888889;0.6666666666666666;0.6381907308377897;0.5333333333333333;0.5286945812807882;"[[16  0  4  0]
 [ 2  6 11  1]
 [ 2  1 56  1]
 [ 2  2 14  2]]"
44;{'n_estimators': 157, 'max_depth': 16, 'min_child_weight': 191, 'learning_rate': 0.11514285714285714};XGBoost;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8180972222222221;0.675;0.7100192044617489;0.5458333333333333;0.5646821323191187;"[[14  0  5  1]
 [ 1  8 11  0]
 [ 1  3 56  0]
 [ 1  2 14  3]]"
45;{'n_estimators': 188, 'max_depth': 5, 'min_data_in_leaf': 40, 'learning_rate': 0.2782040816326531};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8452222222222222;0.7083333333333334;0.6934523809523809;0.6041666666666666;0.6240311440458388;"[[15  1  3  1]
 [ 2  9  7  2]
 [ 3  2 55  0]
 [ 0  2 12  6]]"
46;{'n_estimators': 188, 'max_depth': 5, 'min_data_in_leaf': 40, 'learning_rate': 0.2782040816326531};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8452222222222222;0.7083333333333334;0.6934523809523809;0.6041666666666666;0.6240311440458388;"[[15  1  3  1]
 [ 2  9  7  2]
 [ 3  2 55  0]
 [ 0  2 12  6]]"
47;{'n_estimators': 161, 'max_depth': 18, 'min_child_weight': 83, 'learning_rate': 0.5391020408163265};XGBoost;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8041805555555556;0.6333333333333333;0.618956043956044;0.5166666666666666;0.5317159692159692;"[[13  1  5  1]
 [ 3  6 11  0]
 [ 2  5 52  1]
 [ 2  1 12  5]]"
48;{'n_estimators': 118, 'max_depth': 19, 'min_data_in_leaf': 196, 'learning_rate': 0.017306122448979593};Lighgbm;0.8956319444444444;0.65;0.7950811185718307;0.4833333333333333;0.46351825174239064;"[[ 61   0  19   0]
 [  5  13  62   0]
 [  4   0 236   0]
 [  6   4  68   2]]";0.8064583333333334;0.6;0.4156028368794326;0.43333333333333335;0.392549889135255;"[[14  0  6  0]
 [ 2  2 16  0]
 [ 3  1 56  0]
 [ 2  2 16  0]]"
49;{'n_estimators': 118, 'max_depth': 19, 'min_data_in_leaf': 196, 'learning_rate': 0.017306122448979593};Lighgbm;0.8956319444444444;0.65;0.7950811185718307;0.4833333333333333;0.46351825174239064;"[[ 61   0  19   0]
 [  5  13  62   0]
 [  4   0 236   0]
 [  6   4  68   2]]";0.8064583333333334;0.6;0.4156028368794326;0.43333333333333335;0.392549889135255;"[[14  0  6  0]
 [ 2  2 16  0]
 [ 3  1 56  0]
 [ 2  2 16  0]]"
50;{'n_estimators': 180, 'max_depth': 12, 'min_child_weight': 35, 'learning_rate': 0.2782040816326531};XGBoost;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8097916666666667;0.6416666666666667;0.5766795865633075;0.49583333333333335;0.4929877184695324;"[[14  0  6  0]
 [ 2  5 10  3]
 [ 2  2 56  0]
 [ 2  2 14  2]]"
51;{'n_estimators': 68, 'max_depth': 16, 'min_data_in_leaf': 142, 'learning_rate': 0.4575714285714286};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7963472222222222;0.6583333333333333;0.6164949677607905;0.5458333333333334;0.5554430543305121;"[[15  1  3  1]
 [ 1  7 10  2]
 [ 3  2 53  2]
 [ 2  1 13  4]]"
52;{'n_estimators': 68, 'max_depth': 16, 'min_data_in_leaf': 142, 'learning_rate': 0.4575714285714286};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7963472222222222;0.6583333333333333;0.6164949677607905;0.5458333333333334;0.5554430543305121;"[[15  1  3  1]
 [ 1  7 10  2]
 [ 3  2 53  2]
 [ 2  1 13  4]]"
53;{'n_estimators': 10, 'max_depth': 4, 'min_child_weight': 152, 'learning_rate': 0.06622448979591837};XGBoost;0.9962682291666667;0.9291666666666667;0.9596189591078067;0.8958333333333334;0.9183576301363691;"[[ 78   1   1   0]
 [  0  76   4   0]
 [  0   1 239   0]
 [  0   2  25  53]]";0.7363194444444445;0.625;0.6284313725490196;0.49583333333333335;0.5011403564626953;"[[14  2  4  0]
 [ 2  6 12  0]
 [ 1  5 53  1]
 [ 0  2 16  2]]"
54;{'n_estimators': 25, 'max_depth': 14, 'min_data_in_leaf': 93, 'learning_rate': 0.1966734693877551};Lighgbm;0.9995685763888889;0.9708333333333333;0.9819223985890653;0.9562499999999999;0.9680216430653481;"[[ 79   0   1   0]
 [  1  75   4   0]
 [  0   0 240   0]
 [  1   0   7  72]]";0.815;0.625;0.5372252747252747;0.49583333333333335;0.48152448397013614;"[[16  1  3  0]
 [ 0  5 13  2]
 [ 2  5 53  0]
 [ 2  2 15  1]]"
55;{'n_estimators': 25, 'max_depth': 14, 'min_data_in_leaf': 93, 'learning_rate': 0.1966734693877551};Lighgbm;0.9995685763888889;0.9708333333333333;0.9819223985890653;0.9562499999999999;0.9680216430653481;"[[ 79   0   1   0]
 [  1  75   4   0]
 [  0   0 240   0]
 [  1   0   7  72]]";0.815;0.625;0.5372252747252747;0.49583333333333335;0.48152448397013614;"[[16  1  3  0]
 [ 0  5 13  2]
 [ 2  5 53  0]
 [ 2  2 15  1]]"
56;{'n_estimators': 52, 'max_depth': 13, 'min_child_weight': 93, 'learning_rate': 0.2455918367346939};XGBoost;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8117222222222222;0.65;0.6081349206349206;0.5166666666666666;0.5266250562303193;"[[14  1  4  1]
 [ 1  6 12  1]
 [ 1  3 55  1]
 [ 2  2 13  3]]"
57;{'n_estimators': 196, 'max_depth': 9, 'min_data_in_leaf': 215, 'learning_rate': 0.049918367346938775};Lighgbm;0.9685373263888889;0.8229166666666666;0.8607295482295483;0.753125;0.7815258609331925;"[[ 75   0   5   0]
 [  3  53  24   0]
 [  2   4 231   3]
 [  4   6  34  36]]";0.8173194444444445;0.625;0.5721066907775768;0.5125;0.5123076684883193;"[[15  1  4  0]
 [ 2  6 11  1]
 [ 3  4 51  2]
 [ 1  3 13  3]]"
58;{'n_estimators': 196, 'max_depth': 9, 'min_data_in_leaf': 215, 'learning_rate': 0.049918367346938775};Lighgbm;0.9685373263888889;0.8229166666666666;0.8607295482295483;0.753125;0.7815258609331925;"[[ 75   0   5   0]
 [  3  53  24   0]
 [  2   4 231   3]
 [  4   6  34  36]]";0.8173194444444445;0.625;0.5721066907775768;0.5125;0.5123076684883193;"[[15  1  4  0]
 [ 2  6 11  1]
 [ 3  4 51  2]
 [ 1  3 13  3]]"
